_time,torque,position,cluster_labels,cluster_id
2024-11-14T05:42:33Z,-47,829.0,cluster_0,0
2024-11-14T05:42:34Z,-51,799.0,cluster_0,0
2024-11-14T05:42:35Z,-47,770.0,cluster_0,0
2024-11-14T05:42:36Z,-47,741.0,cluster_0,0
2024-11-14T05:42:37Z,-51,710.0,cluster_0,0
2024-11-14T05:42:38Z,-43,680.0,cluster_0,0
2024-11-14T05:42:39Z,-47,651.0,cluster_0,0
2024-11-14T05:42:40Z,-43,623.0,cluster_0,0
2024-11-14T05:42:41Z,-43,593.0,cluster_0,0
2024-11-14T05:42:42Z,-43,561.0,cluster_0,0
2024-11-14T05:42:43Z,-39,531.0,cluster_0,0
2024-11-14T05:42:44Z,-39,500.0,cluster_0,0
2024-11-14T05:42:45Z,-39,470.0,cluster_0,0
2024-11-14T05:42:46Z,-39,439.0,cluster_0,0
2024-11-14T05:42:47Z,-39,411.0,cluster_0,0
2024-11-14T05:42:48Z,-39,381.0,cluster_0,0
2024-11-14T05:42:49Z,-39,349.0,cluster_0,0
2024-11-14T05:42:50Z,-39,318.0,cluster_0,0
2024-11-14T05:42:51Z,-39,285.0,cluster_0,0
2024-11-14T05:42:52Z,-39,257.0,cluster_0,0
2024-11-14T05:42:53Z,-39,226.0,cluster_0,0
2024-11-14T05:42:54Z,-43,197.0,cluster_0,0
2024-11-14T05:42:55Z,-43,168.0,cluster_0,0
2024-11-14T05:42:56Z,-51,137.0,cluster_0,0
2024-11-14T05:42:57Z,-47,110.0,cluster_0,0
2024-11-14T05:42:58Z,-59,77.0,cluster_0,0
2024-11-14T05:42:59Z,-51,47.0,cluster_0,0
2024-11-14T05:43:00Z,-39,19.0,cluster_0,0
2024-11-14T05:43:01Z,-28,4.0,cluster_0,0
2024-11-14T05:43:02Z,-16,0.0,cluster_0,0
2024-11-14T05:43:03Z,-16,0.0,cluster_0,0
2024-11-14T05:43:04Z,-16,0.0,cluster_0,0
2024-11-14T05:43:05Z,-16,0.0,cluster_0,0
2024-11-14T05:43:06Z,-16,0.0,cluster_0,0
2024-11-14T05:43:07Z,-16,0.0,cluster_0,0
2024-11-14T05:43:08Z,-16,0.0,cluster_0,0
2024-11-14T05:43:09Z,-16,0.0,cluster_0,0
2024-11-14T05:43:10Z,-16,0.0,cluster_0,0
2024-11-14T05:43:11Z,-16,0.0,cluster_0,0
2024-11-14T05:43:12Z,-16,0.0,cluster_0,0
2024-11-14T05:43:13Z,-16,0.0,cluster_0,0
2024-11-14T05:43:14Z,-16,0.0,cluster_0,0
2024-11-14T05:43:15Z,-16,0.0,cluster_0,0
2024-11-14T05:43:16Z,-16,0.0,cluster_0,0
2024-11-14T05:43:17Z,-16,0.0,cluster_0,0
2024-11-14T05:43:18Z,-16,0.0,cluster_0,0
2024-11-14T05:43:19Z,-16,0.0,cluster_0,0
2024-11-14T05:43:20Z,-16,0.0,cluster_0,0
2024-11-14T05:43:21Z,-16,0.0,cluster_0,0
2024-11-14T05:43:22Z,-16,0.0,cluster_0,0
2024-11-14T05:43:23Z,-16,0.0,cluster_0,0
2024-11-14T05:43:24Z,-16,0.0,cluster_0,0
2024-11-14T05:43:25Z,-16,0.0,cluster_0,0
2024-11-14T05:43:26Z,0,0.0,cluster_0,0
2024-11-14T05:43:27Z,0,1.0,cluster_0,0
